name,address,lat,lng,rating,user_ratings,business_status,primary_type,website,phone,google_maps_uri,place_id,found_via
"KDA Wedding & Event Services","Corner Capistrano St, FJJV+8CR, Gomez St, Cagayan De Oro City, 9000 Misamis Oriental, Philippines","8.4808726","124.643513","4.2","17","OPERATIONAL","clothing_store",,"0917 139 8837","https://maps.google.com/?cid=8169749346602662702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJFyFJT9jy_zIRLjs73L7HYHE","wedding venue @ Cagayan de Oro, Misamis Oriental | events place @ Cagayan de Oro, Misamis Oriental | wedding reception venue @ Cagayan de Oro, Misamis Oriental"
"Provincial Capitol Event Grounds","FJMX+X8H, Cagayan De Oro City, Misamis Oriental, Philippines","8.4849252","124.6483546","3.9","17","OPERATIONAL","picnic_ground","http://www.misamisoriental.gov.ph/","(088) 861 0006","https://maps.google.com/?cid=9867428233722507000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEVi3nn7z_zIR-K6w3bIl8Ig","events place @ Cagayan de Oro, Misamis Oriental"
"The Hexagon Events Place","1481 R-7, Quezon City, Metro Manila, Philippines","14.6405047","121.03080709999999","4.1","16","OPERATIONAL","event_venue","https://www.facebook.com/thehexagoneventsplace/","0968 870 8692","https://maps.google.com/?cid=2534563976927602582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJI8XzRxa3lzMRlmdFIYKULCM","wedding venue @ Quezon City, Metro Manila | events place @ Quezon City, Metro Manila | wedding reception venue @ Quezon City, Metro Manila | garden events venue @ Quezon City, Metro Manila | events place @ San Juan, Metro Manila"
"Bulwagang San Vicente","221 Tandang Sora Ave, Tandang Sora, Quezon City, 1116 Metro Manila, Philippines","14.677598800000002","121.03960759999998","4.4","16","OPERATIONAL","wedding_venue","https://www.facebook.com/bulwagangsanvicente","(02) 7379 5023","https://maps.google.com/?cid=10504643990287892729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ6YgI0y63lzMR-UANnQ3-x5E","wedding venue @ Quezon City, Metro Manila | events place @ Quezon City, Metro Manila | wedding reception venue @ Quezon City, Metro Manila | garden events venue @ Quezon City, Metro Manila | wedding venue @ Valenzuela, Metro Manila"
"Casa De Juico","134, 1104 Fernando Poe Jr. Ave, San Francisco del Monte, Quezon City, 1104 Metro Manila, Philippines","14.638206900000002","121.01767269999999","3.9","16","OPERATIONAL","event_venue",,"(02) 8866 8500","https://maps.google.com/?cid=18141519303134510345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJW34rZlu2lzMRCX05NbCfw_s","wedding venue @ Quezon City, Metro Manila | events place @ Quezon City, Metro Manila | wedding reception venue @ Quezon City, Metro Manila"
"GARLAND EVENTS PLACE","Blk 2 Lot 2, M4H3+P8F Garland Subdivision, Session Rd, Talanay Area B, Quezon City, 1126 Metro Manila, Philippines","14.6793318","121.1030403","4.4","16","OPERATIONAL","event_venue",,"0919 441 6623","https://maps.google.com/?cid=5213966496870677617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJr3xd3mq7lzMRcbzDdOe6W0g","events place @ Quezon City, Metro Manila | wedding reception venue @ Quezon City, Metro Manila | garden events venue @ Quezon City, Metro Manila | events place @ Marikina, Metro Manila"
"The RoyalCare Venue","Blk 5 Lots 19 & 20, Don Faustino, St, Quezon City, Metro Manila, Philippines","14.6832687","121.07761970000001","4.8","16","OPERATIONAL","event_venue","https://www.facebook.com/theroyalcarevenue","(02) 7006 8264","https://maps.google.com/?cid=1590874777316823166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJsxgDMN2xlzMRfhAZYC7sExY","events place @ Quezon City, Metro Manila"
"Woodbridge Garden","Marikina, 1800 Metro Manila, Philippines","14.655193899999997","121.11521139999998","4.8","16","OPERATIONAL","event_venue",,"(02) 8942 1826","https://maps.google.com/?cid=14245466384783530793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJPxZ0SZi5lzMRKVvKhDMQssU","garden events venue @ Quezon City, Metro Manila | garden events venue @ Pasig, Metro Manila | wedding venue @ Marikina, Metro Manila | events place @ Marikina, Metro Manila | wedding reception venue @ Marikina, Metro Manila | garden events venue @ Marikina, Metro Manila"
"Mara's Garden","129 Callejon 2 St, Taguig, 1638 Metro Manila, Philippines","14.537163","121.0787996","4.3","16","OPERATIONAL","event_venue",,"0920 560 5380","https://maps.google.com/?cid=17967468688498275320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJybsZSKTJlzMR-LPkkpNFWfk","garden events venue @ Makati, Metro Manila | wedding venue @ Taguig, Metro Manila | events place @ Taguig, Metro Manila | wedding reception venue @ Taguig, Metro Manila | garden events venue @ Taguig, Metro Manila | garden events venue @ Pasig, Metro Manila | garden events venue @ Parañaque, Metro Manila"
"Filinvest Classic Estate Clubhouse","F2G4+J73 Filinvest Classic Estate, Pres. M. L. Quezon Street, Sucat, Parañaque, 1700 Metro Manila, Philippines","14.475691","121.0047427","4.9","16","OPERATIONAL","event_venue",,"(02) 7369 1765","https://maps.google.com/?cid=8498908617079001415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJN-S0Z0LOlzMRRxGAq1sw8nU","wedding venue @ Parañaque, Metro Manila | events place @ Parañaque, Metro Manila | wedding reception venue @ Parañaque, Metro Manila | wedding venue @ Las Piñas, Metro Manila"
"Woodridge Events Place and Clubhouse","M33V+PG5, Lacewing St, Marikina, 1800 Metro Manila, Philippines","14.6542555","121.09387140000001","4.4","16","OPERATIONAL","wedding_venue",,"(068) 154 8588","https://maps.google.com/?cid=14695492102399725868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ6-osWMK5lzMRLBEYAzXg8Ms","wedding venue @ Marikina, Metro Manila | events place @ Marikina, Metro Manila | wedding reception venue @ Marikina, Metro Manila | garden events venue @ Marikina, Metro Manila"
"Paraiso Events Place","Barangay 171, Caloocan, Metro Manila, Philippines","14.7540649","121.02350940000001","4.3","16","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=12145036442762315656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJQ3VS29axlzMRiIcFK0zWi6g","wedding venue @ Caloocan, Metro Manila | events place @ Caloocan, Metro Manila | garden events venue @ Caloocan, Metro Manila"
"Cruz’ Events Place","Ilang Ilang, Barangay 171, Caloocan, 1421 Metro Manila, Philippines","14.754961799999998","121.0271188","4.9","16","OPERATIONAL","event_venue",,"0905 548 3966","https://maps.google.com/?cid=11909076605033155739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ_VZlxlyxlzMRm4zqRROKRaU","events place @ Caloocan, Metro Manila"
"SJ Events","23b Rizal Ave Ext, Grace Park East, Caloocan, 1100 Metro Manila, Philippines","14.637542100000001","120.98281200000001","4.1","16","OPERATIONAL",,,"0927 022 2160","https://maps.google.com/?cid=2691902971324897108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ24ncX8e3lzMRVJejd32PWyU","events place @ Caloocan, Metro Manila"
"33 Elis Event","33 Sapang Bakaw, Lawang, Valenzuela, 1447 Metro Manila, Philippines","14.7256105","120.98800709999999","4.5","16","OPERATIONAL","event_venue",,"0969 482 1131","https://maps.google.com/?cid=2241090323014855974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJt3rL4oaxlzMRJq3dZMbzGR8","wedding venue @ Valenzuela, Metro Manila | events place @ Valenzuela, Metro Manila | wedding reception venue @ Valenzuela, Metro Manila"
"Au Clair De Lune Tagaytay Events Place","Barangay, Tagaytay - Nasugbu Hwy, Neogan, Tagaytay City, 4120 Cavite, Philippines","14.090495899999999","120.90112959999999","4.3","16","OPERATIONAL","event_venue",,"0917 377 5252","https://maps.google.com/?cid=16506163519723753224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJjb0GrgR3vTMRCE-ljUSsEeU","wedding venue @ Tagaytay, Cavite | events place @ Tagaytay, Cavite | wedding reception venue @ Tagaytay, Cavite | garden events venue @ Tagaytay, Cavite | wedding venue @ Alfonso, Cavite | events place @ Alfonso, Cavite | wedding reception venue @ Alfonso, Cavite | garden events venue @ Alfonso, Cavite | wedding venue @ Indang, Cavite | wedding reception venue @ Indang, Cavite | garden events venue @ Indang, Cavite | wedding reception venue @ Amadeo, Cavite | wedding venue @ Mendez, Cavite | events place @ Mendez, Cavite | wedding reception venue @ Mendez, Cavite | garden events venue @ Mendez, Cavite | events place @ Laurel, Batangas | wedding reception venue @ Laurel, Batangas | garden events venue @ Laurel, Batangas | wedding venue @ Nasugbu, Batangas | wedding reception venue @ Nasugbu, Batangas"
"Anthill Tagaytay - Accommodation & Events Venue Place","Lot 8, Blk 2 Tagaytay-Talisay Rd, Tagaytay City, 4120 Cavite, Philippines","14.1178554","120.96652370000001","4.7","16","OPERATIONAL","travel_agency",,"0917 636 1167","https://maps.google.com/?cid=15033679110842308969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ932Dch55vTMRaVn33H9botA","events place @ Tagaytay, Cavite"
"Destello Events and Villas","3RQR+HHX, Amuyong-Kaytitinga Road, Alfonso, Cavite, Philippines","14.0889767","120.841488","4.8","16","OPERATIONAL","service",,,"https://maps.google.com/?cid=9751046660734855972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJuZjbXCadvTMRJCtcUUatUoc","wedding venue @ Alfonso, Cavite | events place @ Alfonso, Cavite | garden events venue @ Alfonso, Cavite"
"Fermina Garden Resort and Events Place","1 Panungyan Road, Mendez, Cavite, Philippines","14.1173702","120.9043348","4.8","16","OPERATIONAL","garden","http://facebook.com/ferminagardenresortpage",,"https://maps.google.com/?cid=13715580462353223721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJby-Ogdx3vTMRKRDaIsOHV74","garden events venue @ Alfonso, Cavite | garden events venue @ Indang, Cavite | wedding venue @ Mendez, Cavite | events place @ Mendez, Cavite | wedding reception venue @ Mendez, Cavite | garden events venue @ Mendez, Cavite"
"Evergreen Courtyard Events Place & Venue","San Antonio de Padua Rd, Pook 1, Silang, 4118 Cavite, Philippines","14.1914701","120.9927709","4.8","16","OPERATIONAL","event_venue","http://www.facebook.com/evergreencourtyardph","0977 839 8808","https://maps.google.com/?cid=18313928966948924685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJrUMP0NZ7vTMRDS26NF0lKP4","wedding venue @ Silang, Cavite | events place @ Silang, Cavite | wedding reception venue @ Silang, Cavite | garden events venue @ Silang, Cavite | wedding venue @ Amadeo, Cavite | events place @ Amadeo, Cavite | wedding reception venue @ Amadeo, Cavite | garden events venue @ Amadeo, Cavite | wedding reception venue @ General Trias, Cavite | garden events venue @ General Trias, Cavite | wedding venue @ Dasmariñas, Cavite | wedding reception venue @ Dasmariñas, Cavite | wedding reception venue @ Imus, Cavite | wedding reception venue @ Bacoor, Cavite | events place @ Laurel, Batangas | wedding reception venue @ Santa Rosa, Laguna | wedding venue @ Calamba, Laguna | wedding reception venue @ Calamba, Laguna"
"The Backyard Garden","Purok 1, Silang, 4118 Cavite, Philippines","14.164104","121.00742690000001","4.3","16","OPERATIONAL","resort_hotel",,"0960 658 3162","https://maps.google.com/?cid=2294725733547169930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJJWvcn497vTMRitgGjeWA2B8","wedding venue @ Silang, Cavite | garden events venue @ Silang, Cavite"
"Life Hope Center","6XC9+64J, 224 Emilio Aguinaldo Hwy, Silang, Cavite, Philippines","14.220360399999999","120.96801189999998","5","16","OPERATIONAL","convention_center",,,"https://maps.google.com/?cid=2510503937158742033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJK0s3Ej1_vTMREQCRlQca1yI","events place @ Silang, Cavite"
"La Dessa's Place Tagaytay","Talon Purok 5, Sitio Matagbak, Amadeo, Cavite, Philippines","14.136617999999999","120.94486739999998","4.4","16","OPERATIONAL","lodging","https://www.facebook.com/ladessasplacetagaytay/","0917 726 6751","https://maps.google.com/?cid=14926886681207116899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJbZDqBcJ5vTMRYxTcu1n0Js8","wedding venue @ Amadeo, Cavite | wedding reception venue @ Amadeo, Cavite"
"The Deck House","Crisanto M. De Los Reyes Ave, Amadeo, Cavite, Philippines","14.1352648","120.93259119999999","4.4","16","OPERATIONAL","bed_and_breakfast",,,"https://maps.google.com/?cid=12860690207595147394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJkfAAQ-55vTMRgrAN3ppZerI","events place @ Amadeo, Cavite | garden events venue @ Amadeo, Cavite"
"The Josephine Events Venue","Josephine Village, Magdiwang Hwy, Kawit, 4104 Cavite, Philippines","14.437553999999999","120.8975737","4.8","16","OPERATIONAL","event_venue","http://josephineeventsvenue.com/","0998 548 4100","https://maps.google.com/?cid=3630306479538664334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJt3rYR0rTlzMRjnOzSoJwYTI","wedding venue @ General Trias, Cavite | events place @ General Trias, Cavite | wedding reception venue @ General Trias, Cavite | garden events venue @ General Trias, Cavite | wedding venue @ Dasmariñas, Cavite | wedding reception venue @ Dasmariñas, Cavite | wedding venue @ Imus, Cavite | events place @ Imus, Cavite | wedding reception venue @ Imus, Cavite | garden events venue @ Imus, Cavite | wedding venue @ Bacoor, Cavite | events place @ Bacoor, Cavite | wedding reception venue @ Bacoor, Cavite | garden events venue @ Bacoor, Cavite"
"Norma's Garden","CV93+QPX, Gov. Pugeda, Rosario, 4106 Cavite, Philippines","14.419477299999999","120.8543552","4.9","16","OPERATIONAL","event_venue","http://www.facebook.com/RevCateringServices","(046) 505 7623","https://maps.google.com/?cid=16553637092565569146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJZQsg6WMtljMRes4ZEztVuuU","wedding venue @ General Trias, Cavite | garden events venue @ General Trias, Cavite | garden events venue @ Imus, Cavite"
"Augustine Grove Clubhouse","1 Augustine Avenue, Dasmariñas, Cavite, Philippines","14.3189487","120.9480495","4.1","16","OPERATIONAL","event_venue",,,"https://maps.google.com/?cid=15773059520075616937&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJEVWw9f_VlzMRqVIzcxAq5do","wedding venue @ Dasmariñas, Cavite | events place @ Dasmariñas, Cavite | wedding reception venue @ Dasmariñas, Cavite | garden events venue @ Dasmariñas, Cavite"
"La Grande de Taal Event Place","alcazar St, Taal, 4208 Batangas, Philippines","13.8854516","120.94954849999999","4.9","16","OPERATIONAL","event_venue",,"0954 453 3588","https://maps.google.com/?cid=3045793927417342122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJwyKH6rQLvTMRqqjAjnDVRCo","events place @ Laurel, Batangas | wedding reception venue @ Laurel, Batangas | wedding venue @ Batangas City, Batangas | events place @ Batangas City, Batangas | wedding reception venue @ Batangas City, Batangas"
"La Etérea Events Place and Resort","Purok 6, San Bartolome, Santo Tomas, 4234 Batangas, Philippines","14.1095712","121.1626354","4.8","16","OPERATIONAL","event_venue",,"0947 994 3634","https://maps.google.com/?cid=11082888821989033053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJRzZluCxlvTMRXcTN96lUzpk","events place @ Laurel, Batangas | wedding venue @ Lipa, Batangas | events place @ Lipa, Batangas | wedding reception venue @ Lipa, Batangas | garden events venue @ Batangas City, Batangas | events place @ San Juan, Batangas"
"3A Farm","Nasugbu, Batangas, Philippines","14.093826","120.78073099999999","4.9","16","OPERATIONAL","event_venue","https://www.facebook.com/p/3A-Farm-100069140176896/","0917 539 1151","https://maps.google.com/?cid=4320288714360651996&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJw4z_U0ObvTMR3ICYIrK_9Ds","wedding venue @ Nasugbu, Batangas | events place @ Nasugbu, Batangas | wedding reception venue @ Nasugbu, Batangas | garden events venue @ Nasugbu, Batangas"
"Gracia Viviente Farmhouse","3M6M+5JR, Nasugbu, Batangas, Philippines","14.060476","120.68669999999997","4.6","16","OPERATIONAL","private_guest_room",,"0977 307 2072","https://maps.google.com/?cid=2639077838454499955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJtRCMYmyXvTMRc6qvx0_jnyQ","wedding venue @ Nasugbu, Batangas"
"Love Cottage - Stilts Calatagan Beach Resort","QJXM+Q39 Beach Resort, Calatagan, Batangas, Philippines","13.799404899999999","120.63271889999999","4.9","16","OPERATIONAL","cottage","https://www.stiltscalataganbeachresort.net/",,"https://maps.google.com/?cid=14526916255139701143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ_08b8huxvTMRlyFz_V35mck","wedding venue @ Calatagan, Batangas | wedding reception venue @ Calatagan, Batangas"
"House of B Events","Purok 3 Brgy, Santo Tomas Rd, Santo Tomas (Calabuso), Biñan, 4024 Laguna, Philippines","14.3149146","121.06687229999999","4.5","16","OPERATIONAL","event_venue","https://www.facebook.com/HouseOfB.official",,"https://maps.google.com/?cid=13215086544130867141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJcVCcix_XlzMRxf_2AjJrZbc","wedding venue @ Santa Rosa, Laguna | wedding reception venue @ Santa Rosa, Laguna | wedding reception venue @ Los Baños, Laguna | garden events venue @ Los Baños, Laguna"
"La Veranda Events Hall","Brgy San Nicolas Road, San Pablo City, Laguna, Philippines","14.0684005","121.28708599999999","3.9","16","OPERATIONAL","restaurant","https://www.facebook.com/laveranda/","(049562) 0000","https://maps.google.com/?cid=2510312625998567610&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJm2RYOyBDvTMRupjSewhs1iI","wedding venue @ San Pablo, Laguna | events place @ San Pablo, Laguna | wedding reception venue @ San Pablo, Laguna | garden events venue @ San Pablo, Laguna"
"Salas' Place","San Pablo City, Laguna, Philippines","14.077781799999999","121.34146559999999","4.7","16","OPERATIONAL","resort_hotel",,"0917 125 1152","https://maps.google.com/?cid=11488532475241845508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJhXGpfMBdvTMRBFNU2Wp3b58","events place @ San Pablo, Laguna"
"Palmer's Paradise Private Resort","38C9+Q4V, San Pablo City, Laguna, Philippines","14.071995","121.31779999999999","4.8","16","OPERATIONAL","resort_hotel",,,"https://maps.google.com/?cid=14509371638647314152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJZ6ZetLRdvTMR6Fazo6GkW8k","events place @ San Pablo, Laguna"
"Casa Atarah Garden Resort","322 catleya 2 Street, Mambog, Binangonan, Rizal, Philippines","14.483873599999999","121.2141708","4.4","16","OPERATIONAL","event_venue",,"0917 185 8438","https://maps.google.com/?cid=3510396902015011300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJrbroFqvDlzMR5Ik8LWJvtzA","garden events venue @ Tanay, Rizal"
"Lordan Event Place","99 Interior, Javier Compound, L. Wood Rd, Barangay Dolores, Taytay, 1920 Rizal, Philippines","14.572216199999998","121.13482839999999","4.1","16","OPERATIONAL","event_venue","https://www.facebook.com/profile.php?id=61582643162038","0920 446 2000","https://maps.google.com/?cid=9801545433377608462&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJtds22J3HlzMRDhNTDqQVBog","events place @ Taytay, Rizal | wedding reception venue @ Taytay, Rizal"
"Big Ben Barn Events Place","North Polo Club, Pulilan, 3005 Bulacan, Philippines","14.9114056","120.8328918","5","16","OPERATIONAL","event_venue",,"0928 511 4435","https://maps.google.com/?cid=13385925129790742347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ6zUUVSdVljMRS98m3_tbxLk","wedding venue @ Malolos, Bulacan | events place @ Malolos, Bulacan | wedding reception venue @ Malolos, Bulacan"
"The Farm","RRVR+9WH, Manila N Rd, Malolos, Bulacan, Philippines","14.8434448","120.8423593","3.7","16","OPERATIONAL","wedding_venue",,,"https://maps.google.com/?cid=10717742837943356321&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJ-2edoa5TljMRocuZeVMSvZQ","wedding venue @ Malolos, Bulacan | events place @ Malolos, Bulacan | wedding reception venue @ Malolos, Bulacan | garden events venue @ Malolos, Bulacan"
"Flor Reora's Resort","Block 6 Lot 3 Corner Anonas St, Barangay Marcela 5 Subdivision, Langka Street, SJDM, Bulacan, Philippines","14.775564699999999","121.0749821","3.9","16","OPERATIONAL","event_venue","https://www.facebook.com/profile.php?id=100057257057721","0927 344 5582","https://maps.google.com/?cid=17885530156686416871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","ChIJj69VBfGvlzMR55vUeOoqNvg","garden events venue @ San Jose del Monte, Bulacan"
